['additions'],['closedAt'],['createdAt'],['deletions'],['merged'],['mergedAt'],['paticipants'],['publishedAt'],['title']
413,2017-12/8,2017-12/8,285,True,2017-12/8,4,2017-12/8,Autoscale with N load balancer nodes
1452,2018-1/14,2017-12/14,140,True,2018-1/14,3,2017-12/14,Add a datastore viewer to the dashboard
20,2018-3/15,2017-12/15,33,True,2018-3/15,3,2017-12/15,Add option to update all composite indexes
12,2018-1/20,2017-12/20,0,True,2018-1/20,3,2017-12/20,Fix JSP compilation under Java 8
4,2017-12/22,2017-12/22,3,True,2017-12/22,3,2017-12/22,Don't wait for taskqueue master to start rabbitmq
1068,2018-4/26,2017-12/26,782,True,2018-4/26,3,2017-12/26,Allow Java AppServer to use an external API Server
18,2018-1/28,2017-12/28,1,True,2018-1/28,4,2017-12/28,Rsync appcontroller client
2,2018-2/5,2018-1/5,2,True,2018-2/5,5,2018-1/5,Capture Net::ReadTimeout when using Net::HTTP
31,2018-1/6,2018-1/6,27,True,2018-1/6,4,2018-1/6,Account properly for pending AppServer.
2,2018-2/9,2018-1/9,1,True,2018-2/9,4,2018-1/9,Whitelist inbound service warmup
5,2018-1/9,2018-1/9,1,True,2018-1/9,4,2018-1/9,Encode entity names when acquiring lock
317,2018-1/10,2018-1/10,142,False,,3,2018-1/10,Register running instances with ZooKeeper
132,2018-1/10,2018-1/10,83,True,2018-1/10,3,2018-1/10,Add GQL query to datastore viewer
117,2018-1/12,2018-1/12,4,True,2018-1/12,3,2018-1/12,Allow Hermes to check RabbitMQ status
2,2018-1/12,2018-1/12,2,True,2018-1/12,3,2018-1/12,Fixed overzealous ruby code checker
7,2018-1/12,2018-1/12,8,True,2018-1/12,3,2018-1/12,Fix AppControllerClient update_cron method
38,2018-2/12,2018-1/12,8,True,2018-2/12,3,2018-1/12,Reduce Cassandra memory if running other services
1352,2018-2/17,2018-1/17,7,True,2018-2/17,4,2018-1/17,Service statistics
88,2018-1/17,2018-1/17,2,True,2018-1/17,3,2018-1/17,Add push queue stats to Hermes
7,2018-1/17,2018-1/17,0,False,,3,2018-1/17,Respect defective 3rd-party tools and allow post requests
19,2018-2/22,2018-1/22,6,True,2018-2/22,4,2018-1/22,Update blob_servers lists on scaling events
88,2018-1/22,2018-1/22,30,True,2018-1/22,4,2018-1/22,Allow the dashboard to be updated
1,2018-3/24,2018-1/24,1,True,2018-3/24,3,2018-1/24,Pin eventlet version
42,2018-2/26,2018-1/26,15,True,2018-2/26,3,2018-1/26,Handle key inequality filter within property value
5,2018-2/28,2018-1/28,7,False,,3,2018-1/28,Improve comment in fast-start script
2,2018-1/30,2018-1/30,2,True,2018-1/30,3,2018-1/30,Fix references to non-existent method
403,2018-4/31,2018-1/31,250,True,2018-4/31,3,2018-1/31,Register instances with ZooKeeper
16,2018-5/1,2018-2/1,13,True,2018-5/1,3,2018-2/1,Allow Go instances to use external API server
23,2018-5/1,2018-2/1,4,True,2018-5/1,3,2018-2/1,Allow PHP instances to use external API server
66,2018-2/2,2018-2/2,85,True,2018-2/2,3,2018-2/2,Haproxy consolidate apps
1,2018-2/2,2018-2/2,0,True,2018-2/2,3,2018-2/2,Upgrade pip in virtualenv
4,2018-2/3,2018-2/3,2,True,2018-2/3,4,2018-2/3,Execute tar command with environment variable
1,2018-2/3,2018-2/3,0,True,2018-2/3,3,2018-2/3,Install php-bcmath
2,2018-2/5,2018-2/5,2,True,2018-2/5,3,2018-2/5,Remove unnecessary JSON serialization
4,2018-2/6,2018-2/6,2,True,2018-2/6,4,2018-2/6,Updated overview section text.
1,2018-2/6,2018-2/6,1,True,2018-2/6,3,2018-2/6,Replace reference to deprecated role
517,2018-2/7,2018-2/7,121,True,2018-2/7,3,2018-2/7,Taskqueue service stats
645,2018-2/7,2018-2/7,100,False,,1,2018-2/7,Hermes taskqueue service stats
12,2018-2/7,2018-2/7,10,True,2018-2/7,3,2018-2/7,Remove tcp_tw_recycle option
109,2018-2/7,2018-2/7,0,True,2018-2/7,3,2018-2/7,RM-565 - Script to automate version bump.
2,2018-2/7,2018-2/7,0,True,2018-2/7,4,2018-2/7,Install packages needed to build posixpsutil gem
1,2018-2/9,2018-2/9,1,True,2018-2/9,3,2018-2/9,Catch correct BadStatusLine exception
0,2018-2/9,2018-2/9,1,True,2018-2/9,3,2018-2/9,Don't clear cron jobs during an up
58,2018-3/12,2018-2/12,23,True,2018-3/12,5,2018-2/12,Allow different instance type per role
15,2018-3/13,2018-2/13,1,True,2018-3/13,4,2018-2/13,Wait for all load balancers to route instances
17,2018-4/13,2018-2/13,8,True,2018-4/13,4,2018-2/13,Define the Cassandra cluster load balancing policy
6,2018-2/15,2018-2/15,1,True,2018-2/15,3,2018-2/15,Fix posixpsutil build
10,2018-2/16,2018-2/16,1,True,2018-2/16,3,2018-2/16,Stick to the duty cycle length
33,2018-5/19,2018-2/19,19,True,2018-5/19,5,2018-2/19,Don't silently ignore uncaught thread exceptions
7,2018-2/21,2018-2/21,1,True,2018-2/21,3,2018-2/21,Prevent ProjectGroomer worker from stopping
51,2018-2/22,2018-2/22,5,True,2018-2/22,4,2018-2/22,Fix calls to master from others ACs.
648,2018-5/22,2018-2/22,105,True,2018-5/22,3,2018-2/22,RM-550 Hermes taskqueue stats
61,2018-2/22,2018-2/22,28,True,2018-2/22,4,2018-2/22,Run apps without application element in app.yaml
285,2018-8/23,2018-2/23,301,True,2018-8/23,5,2018-2/23,Error handling for starting or terminating instances
5,2018-2/24,2018-2/24,3,True,2018-2/24,3,2018-2/24,Use prefix for the haproxy app config file
289,2018-3/27,2018-2/27,160,True,2018-3/27,3,2018-2/27,Allow group locks to persist when commits fail
5,2018-3/2,2018-3/2,61,True,2018-3/2,5,2018-3/2,Don't allow editing entities with datastore viewer
1,2018-3/2,2018-3/2,1,True,2018-3/2,3,2018-3/2,RM-587 - 3.5.0 Version bump
34,2018-3/2,2018-3/2,8,True,2018-3/2,3,2018-3/2,RM-589 handle failure on fetching local stats
7,2018-3/3,2018-3/3,8,True,2018-3/3,4,2018-3/3,RM-592 - Ensure haproxy configuration is up-to-date
65,2018-3/6,2018-3/6,1,True,2018-3/6,4,2018-3/6,RM-587 - 3.5.0 Version bump - Release Notes
32,2018-5/10,2018-3/10,53,True,2018-5/10,3,2018-3/10,Skip stats generation on undeployed projects
1,2018-3/12,2018-3/12,1,True,2018-3/12,3,2018-3/12,Handle docker as a provider
19,2018-3/14,2018-3/14,14,True,2018-3/14,3,2018-3/14,Use datastore server registry to toggle read-only mode
4,2018-3/16,2018-3/16,119,True,2018-3/16,4,2018-3/16,Remove dead code
64,2018-3/16,2018-3/16,31,True,2018-3/16,3,2018-3/16,Adjustable max appservers
23,2018-3/19,2018-3/19,17,True,2018-3/19,3,2018-3/19,Replace usages of execute_concurrent
637,2018-5/25,2018-3/25,151,True,2018-5/25,3,2018-3/25,Use the ServiceManager to start datastore servers
17,2018-4/26,2018-3/26,6,True,2018-4/26,3,2018-3/26,Give more informative messages for GQL errors
32,2018-4/26,2018-3/26,7,True,2018-4/26,4,2018-3/26,Retry creating system users when AppScale starts
57,2018-4/28,2018-3/28,25,True,2018-4/28,3,2018-3/28,Raise exception when unable to fetch children
75,2018-8/29,2018-3/29,18,True,2018-8/29,3,2018-3/29,Fix nginx config for handlers with secure field
14,2018-4/30,2018-3/30,4,True,2018-4/30,3,2018-3/30,RM-616: Use project_id not versions_key to list apps
4,2018-4/3,2018-4/3,0,True,2018-4/3,3,2018-4/3,Consider the version's previous ports as available
22,2018-4/3,2018-4/3,5,True,2018-4/3,3,2018-4/3,Upgrade to Cassandra 3.11.2
1901,2018-4/4,2018-4/4,2750,True,2018-4/4,3,2018-4/4,RM-542 Async datastore (communication with Cassandra)
164,2018-12/4,2018-4/4,151,True,2018-12/4,5,2018-4/4,Use zookeeper for stopped versions
13,2018-4/4,2018-4/4,13,True,2018-4/4,4,2018-4/4,Replace gen.Return() with bare return statements
5,2018-4/5,2018-4/5,4,True,2018-4/5,3,2018-4/5,Do not reuse SourceManager future if it failed
1333,2018-8/6,2018-4/6,112,False,,4,2018-4/6,Add logservice API to external API server
15,2018-5/6,2018-4/6,4,True,2018-5/6,4,2018-4/6,Use external App Identity service for Java apps
17,2018-4/8,2018-4/8,1,True,2018-4/8,4,2018-4/8,Retry operations when nodes are not available
51,2018-6/9,2018-4/9,18,True,2018-6/9,3,2018-4/9,Use HTTP API to stop Monit services
5,2018-5/9,2018-4/9,2,True,2018-5/9,4,2018-4/9,Handle timeouts when querying available tasks
2,2018-4/11,2018-4/11,8,True,2018-4/11,3,2018-4/11,RM-624 Start AppManager on compute nodes only
1,2018-4/12,2018-4/12,0,True,2018-4/12,3,2018-4/12,"Clear cron jobs on a ""down --clean"""
1,2018-4/12,2018-4/12,1,True,2018-4/12,4,2018-4/12,Version bump to 3.5.1
22,2018-4/12,2018-4/12,5,True,2018-4/12,4,2018-4/12,Upgrade to Cassandra 3.11.2
7,2018-4/12,2018-4/12,0,True,2018-4/12,3,2018-4/12,Release note for 3.5.1
1,2018-4/12,2018-4/12,1,True,2018-4/12,2,2018-4/12,Handle docker as a provider
31,2018-5/13,2018-4/13,4,True,2018-5/13,3,2018-4/13,Ensure Celery worker gets restarted
1,2018-4/13,2018-4/13,0,True,2018-4/13,3,2018-4/13,Added docker update to release notes
72,2018-6/13,2018-4/13,0,True,2018-6/13,3,2018-4/13,RM-626 Fetch application archive as soon as it's available in deployment
4,2018-4/18,2018-4/18,4,True,2018-4/18,3,2018-4/18,Fix the version delete API method
13,2018-4/18,2018-4/18,9,True,2018-4/18,3,2018-4/18,Fix dashboard app list
202,2018-4/19,2018-4/19,65,True,2018-4/19,3,2018-4/19,edit Appscale license info so that GitHub recognizes it
1230,2018-5/21,2018-4/21,301,True,2018-5/21,3,2018-4/21,Reduce diffs with the 1.8.0 SDK
4,2018-4/24,2018-4/24,0,True,2018-4/24,4,2018-4/24,Issue-2731 Increase Hermes concurrency
413,2018-5/26,2018-4/26,191,False,,1,2018-4/26,Use ranges to keep track of merge join queries
2,2018-5/1,2018-5/1,2,True,2018-5/1,3,2018-5/1,Treat commit operations on expired transactions as bad requests
431,2018-6/3,2018-5/3,183,True,2018-6/3,4,2018-5/3,Use ranges to keep track of merge join queries
399,2019-8/3,2018-5/3,109,False,,3,2018-5/3,Issue 2737 Backoff sequence
2,2018-5/4,2018-5/4,2,False,,4,2018-5/4,faster way to get cpu count which takes .003ms vs .014ms
114,2018-5/6,2018-5/6,33,True,2018-5/6,3,2018-5/6,Replace stub with TaskQueue client
14,2018-5/7,2018-5/7,8,True,2018-5/7,3,2018-5/7,Continue starting deployment if system user exists
95,2018-6/8,2018-5/8,53,True,2018-6/8,3,2018-5/8,Clean up group locks when possible
9,2018-5/8,2018-5/8,3,True,2018-5/8,3,2018-5/8,Handle exception when fetching datastore servers
0,2018-5/9,2018-5/9,14154,False,,1,2018-5/9,Issue 2745 Remove all ruby code
18,2018-5/9,2018-5/9,0,True,2018-5/9,4,2018-5/9,"Handle ""service"" element"
9,2018-10/10,2018-5/10,6,False,,4,2018-5/10,Define CURRENT_MODULE_ID
957,2018-6/13,2018-5/13,216,True,2018-6/13,4,2018-5/13,Fix blobstore-backed GCS operations
16,2018-5/13,2018-5/13,2,True,2018-5/13,3,2018-5/13,Handle reads with the index past the last block
1,2018-5/15,2018-5/15,2,True,2018-5/15,3,2018-5/15,Install OpenJDK 8 on Trusty
2,2018-5/16,2018-5/16,0,True,2018-5/16,4,2018-5/16,AppController appserver check thread should exit when there is no work
13,2018-5/16,2018-5/16,2,True,2018-5/16,4,2018-5/16,Wait for all hosts before creating tables
21,2018-5/19,2018-5/19,21,True,2018-5/19,3,2018-5/19,Make sure we create static entried for nginx
718,2018-7/21,2018-5/21,228,True,2018-7/21,4,2018-5/21,PullQueueus on postgresql
1,2018-5/24,2018-5/24,1,True,2018-5/24,3,2018-5/24,Fix list comprehension
1,2018-5/25,2018-5/25,1,True,2018-5/25,3,2018-5/25,Fix list comprehension
1,2018-5/25,2018-5/25,1,True,2018-5/25,3,2018-5/25,Version bump to 3.5.2
8,2018-5/25,2018-5/25,0,True,2018-5/25,3,2018-5/25,Release notes update for 3.5.2
12,2018-6/25,2018-5/25,14,True,2018-6/25,3,2018-5/25,Give the runtime the task name that will be used
158,2018-7/25,2018-5/25,0,True,2018-7/25,3,2018-5/25,Add transactional counter test
67,2018-7/28,2018-5/28,195,True,2018-7/28,4,2018-5/28,Remove indexless sorted ancestor queries
23,2018-6/28,2018-5/28,21,True,2018-6/28,3,2018-5/28,Simplify rollback_transaction method
68,2018-8/28,2018-5/28,37,True,2018-8/28,4,2018-5/28,Do not delete push task names immediately
4,2018-6/29,2018-5/29,0,True,2018-6/29,5,2018-5/29,Restart rsyslog so the app logs can be recreated
11,2018-5/29,2018-5/29,0,True,2018-5/29,4,2018-5/29,Increase open file limit for nginx
8,2018-6/6,2018-6/6,1,True,2018-6/6,3,2018-6/6,Handle NoSuchProcess error as success when terminating process
30,2018-6/6,2018-6/6,20,False,,3,2018-6/6,Fix bootstrap from branch options
4,2018-6/7,2018-6/7,1,True,2018-6/7,3,2018-6/7,Don't fail if instance was already deleted
42,2018-6/7,2018-6/7,20,True,2018-6/7,3,2018-6/7,Assign the proper number of datastore to machines
10,2018-6/8,2018-6/8,1,True,2018-6/8,3,2018-6/8,Add more logging to pull queue operations
139,2018-7/11,2018-6/11,2,True,2018-7/11,4,2018-6/11,Do not validate SSL certs for SOAP services
4,2018-6/11,2018-6/11,1,True,2018-6/11,3,2018-6/11,Disable TLS for ejabberd's http_bind module
1,2018-6/11,2018-6/11,1,True,2018-6/11,3,2018-6/11,Define proper Java version for Trusty
1,2018-6/11,2018-6/11,1,True,2018-6/11,3,2018-6/11,Skip Nginx connection change for Docker build
4,2018-7/11,2018-6/11,3,True,2018-7/11,4,2018-6/11,Limit Pip version
4,2018-6/11,2018-6/11,4,True,2018-6/11,4,2018-6/11,Install headless OpenJDK package
23,2018-6/12,2018-6/12,18,True,2018-6/12,3,2018-6/12,Continue preparing archive despite being a hoster
11,2018-7/13,2018-6/13,0,True,2018-7/13,4,2018-6/13,Install older tornado when Python is too old
7,2018-6/13,2018-6/13,0,True,2018-6/13,3,2018-6/13,AppDashboard redirect cleanup
11,2018-6/14,2018-6/14,8,True,2018-6/14,4,2018-6/14,Java AppServer javac build options update for version and debug
129,2019-1/14,2018-6/14,78,False,,3,2018-6/14,Check db load to scale
203,2018-10/14,2018-6/14,30,False,,4,2018-6/14,Add support for Stretch
4,2018-7/14,2018-6/14,3,True,2018-7/14,4,2018-6/14,Counts only ESTABLISHED connections
18,2018-9/19,2018-6/19,19,True,2018-9/19,3,2018-6/19,AppDashboard incorrect credential escaping
5,2018-7/21,2018-6/21,1,True,2018-7/21,3,2018-6/21,Determine new_eta for leased tasks later
1,2018-6/21,2018-6/21,1,True,2018-6/21,4,2018-6/21,Limit version of soap4r-ng
1,2018-6/21,2018-6/21,0,True,2018-6/21,3,2018-6/21,Java app server disable TLSv1 protocol
8,2018-6/21,2018-6/21,4,True,2018-6/21,3,2018-6/21,Remove sshguard
3,2018-6/22,2018-6/22,3,True,2018-6/22,4,2018-6/22,Use yaml.safe_load rather than yaml.load
0,2018-7/26,2018-6/26,276,True,2018-7/26,3,2018-6/26,Remove BR service
9,2018-6/27,2018-6/27,2,True,2018-6/27,3,2018-6/27,Release 3.5.3
30,2018-7/29,2018-6/29,7,True,2018-7/29,3,2018-6/29,Detect missing row when applying transaction
4,2018-7/29,2018-6/29,1,True,2018-7/29,3,2018-6/29,AppManager should not re-extract source for an application revision
1,2018-7/29,2018-6/29,1,True,2018-7/29,3,2018-6/29,Controller application upload error output now escaped
3,2018-7/3,2018-7/3,2,True,2018-7/3,4,2018-7/3,Reject lease modifications that specify wrong ETA
41,2018-8/13,2018-7/13,61,True,2018-8/13,3,2018-7/13,Autoscale logs
568,2018-8/16,2018-7/16,142,True,2018-8/16,3,2018-7/16,Reduce diffs with the 1.8.0 SDK (Part 2)
46,2018-8/18,2018-7/18,49,True,2018-8/18,4,2018-7/18,Handle socket.error when doing HTTP requests from Hermes
73,2018-10/19,2018-7/19,28,True,2018-10/19,3,2018-7/19,Fix snapshots caching in Hermes
2,2018-7/19,2018-7/19,1,True,2018-7/19,3,2018-7/19,Copy PATH variable from controller environment
172,2018-8/24,2018-7/24,49,True,2018-8/24,3,2018-7/24,Add appscale-admin restart command
234,2018-12/27,2018-7/27,6,True,2018-12/27,6,2018-7/27,Add basic pull queue viewer to dashboard
224,2018-9/27,2018-7/27,86,True,2018-9/27,3,2018-7/27,Create additional table for tag queries
211,2018-8/31,2018-7/31,2,True,2018-8/31,3,2018-7/31,Handle UpdateIndexes calls
71,2018-8/1,2018-8/1,4,True,2018-8/1,3,2018-8/1,Stop services in a particular order
13449,2018-9/1,2018-8/1,4344,True,2018-9/1,3,2018-8/1,Update Python and PHP runtime to 1.8.1 SDK
138,2018-10/2,2018-8/2,123,True,2018-10/2,4,2018-8/2,Force the push worker to time out stuck tasks
206,2018-10/2,2018-8/2,1,False,,4,2018-8/2,Use real AppScale Cloud Storage when configured
26,2018-8/2,2018-8/2,18,True,2018-8/2,4,2018-8/2,Try to determine which user to login as
25,2018-8/6,2018-8/6,9,True,2018-8/6,4,2018-8/6,Handle ID separator in key name
209,2018-8/6,2018-8/6,86,True,2018-8/6,3,2018-8/6,Add E2E test for queries involving ID separator
4,2018-8/7,2018-8/7,3,True,2018-8/7,3,2018-8/7,Wrap index update with tornado_synchronous
3,2018-8/8,2018-8/8,1,True,2018-8/8,3,2018-8/8,Close PG connection when cleaning up project
5,2018-8/8,2018-8/8,2,True,2018-8/8,4,2018-8/8,Catch QueueNotFound error in TQ REST API
34,2018-8/8,2018-8/8,28,True,2018-8/8,3,2018-8/8,Do retries when creating table for pull queue in PG
4,2018-8/8,2018-8/8,2,True,2018-8/8,3,2018-8/8,When adding task recognize PostgresPullQueue as PULL queue
9456,2018-9/8,2018-8/8,0,True,2018-9/8,4,2018-8/8,Taskqueue e2e test
3,2018-9/9,2018-8/9,4,True,2018-9/9,3,2018-8/9,Include trailing value delimiter in range queries
3,2018-8/10,2018-8/10,2,True,2018-8/10,3,2018-8/10,Use hmac helper for authentication check
202,2018-8/20,2018-8/20,71,True,2018-8/20,3,2018-8/20,Use security token when making Monit API calls
50,2018-9/21,2018-8/21,0,True,2018-9/21,4,2018-8/21,Add test for merge join query with null value
1723,2018-9/27,2018-8/27,0,True,2018-9/27,3,2018-8/27,Taskqueue load test
23,2018-8/27,2018-8/27,0,True,2018-8/27,3,2018-8/27,Merge release notes from release-3.5 branch into master
28,2018-9/28,2018-8/28,5,True,2018-9/28,4,2018-8/28,Retry layout check if it fails for unknown reason
1,2018-9/29,2018-8/29,1,True,2018-9/29,4,2018-8/29,Bump version to 3.6.0
99,2018-9/29,2018-8/29,1,True,2018-9/29,3,2018-8/29,3.6.0 Release notes first draft
33,2019-2/31,2018-8/31,29,False,,3,2018-8/31,Give a list of instances to terminate
110,2018-9/31,2018-8/31,104,True,2018-9/31,3,2018-8/31,Monit random csrf token and switch to appscale start/stop scripts
264,2018-11/5,2018-9/5,258,True,2018-11/5,3,2018-9/5,Postgres connection pool with autoreconnect
12,2018-9/5,2018-9/5,9,True,2018-9/5,3,2018-9/5,Avoid using slots dunder method
9,2018-9/5,2018-9/5,0,True,2018-9/5,4,2018-9/5,Pin SOAPpy to version 0.12.22
33,2018-9/5,2018-9/5,5,True,2018-9/5,4,2018-9/5,Add hmac.compare_digest fallback
1,2018-9/6,2018-9/6,1,True,2018-9/6,3,2018-9/6,Require attrs>=18.1.0
3,2018-11/7,2018-9/7,2,True,2018-11/7,4,2018-9/7,Decrease Cassandra heap size when sharing roles
100,2018-11/10,2018-9/10,145,True,2018-11/10,3,2018-9/10,Use the unittest module to run end-to-end tests
4541,2018-10/11,2018-9/11,2624,True,2018-10/11,3,2018-9/11,Update Python and PHP runtime to 1.8.2 SDK
517,2019-1/13,2018-9/13,93,True,2019-1/13,3,2018-9/13,Route instances as soon as they are registered
656,2018-10/14,2018-9/14,280,True,2018-10/14,3,2018-9/14,Add cassandra status to Hermes
373,2018-10/20,2018-9/20,11,True,2018-10/20,3,2018-9/20,Application scaling for version configuration
12,2018-11/26,2018-9/26,0,True,2018-11/26,3,2018-9/26,Ec2 private ips
1226,2018-11/27,2018-9/27,339,True,2018-11/27,3,2018-9/27,Add IndexManager
8,2018-10/27,2018-9/27,1,True,2018-10/27,3,2018-9/27,version bump and release notes for 3.6.1
304,2018-10/2,2018-10/2,1295,True,2018-10/2,4,2018-10/2,Cleaning Hermes
1498,2018-10/4,2018-10/4,2461,True,2018-10/4,4,2018-10/4,Move instance fulfillment work to InstanceManager
109,2018-12/5,2018-10/5,31,True,2018-12/5,3,2018-10/5,Handle datastore connection errors with TQ server
4,2018-10/5,2018-10/5,0,True,2018-10/5,4,2018-10/5,Install Python MySQL client during build
98,2018-10/10,2018-10/10,80,True,2018-10/10,4,2018-10/10,Move blob fetching work to DatastoreBlobReader
4,2018-11/10,2018-10/10,2,True,2018-11/10,4,2018-10/10,Use a patched version of Cassandra
21704,2018-10/13,2018-10/13,4671,True,2018-10/13,3,2018-10/13,Update Python and PHP runtime to 1.8.3 SDK
10,2018-10/16,2018-10/16,4,True,2018-10/16,4,2018-10/16,Project ID validation upgrade
83,2019-1/17,2018-10/17,24,True,2019-1/17,3,2018-10/17,Serving status modification for application versions with manual scaling
3261,2018-11/18,2018-10/18,15639,True,2018-11/18,4,2018-10/18,Update Python and PHP runtime to 1.8.4 SDK
8,2018-10/18,2018-10/18,4,True,2018-10/18,4,2018-10/18,Defer to vendored framework for endpoints 2
3,2018-10/18,2018-10/18,2,True,2018-10/18,3,2018-10/18,Accept all arguments to _handle_request
74,2018-10/18,2018-10/18,34,True,2018-10/18,5,2018-10/18,Use a fallback mechanism on connection failures
104,2018-12/23,2018-10/23,85,False,,1,2018-10/23,Improve restore reliability and performance
124,2018-11/24,2018-10/24,25,True,2018-11/24,3,2018-10/24,Add support for Stretch
29,2018-11/25,2018-10/25,62,True,2018-11/25,3,2018-10/25,Implement apps.services.list
34,2018-11/26,2018-10/26,9,True,2018-11/26,4,2018-10/26,Terminate not started AppServers first
479,2018-11/26,2018-10/26,405,True,2018-11/26,3,2018-10/26,Logging update to use per-module loggers
1,2018-10/29,2018-10/29,1,True,2018-10/29,3,2018-10/29,Fix list_tasks method in TaskQueue
26,2018-11/7,2018-11/7,7,True,2018-11/7,5,2018-11/7,Added service ID validation and modified version ID validation.
0,2018-11/8,2018-11/8,1,True,2018-11/8,4,2018-11/8,Removed reference to old directory
86,2019-1/9,2018-11/9,71,True,2019-1/9,4,2018-11/9,Bound update threads
48,2018-11/10,2018-11/10,36,True,2018-11/10,4,2018-11/10,Master reload state
6,2018-11/13,2018-11/13,13,True,2018-11/13,3,2018-11/13,enable-datastore-viewer.sh: Fix command extracting admin port
26,2018-12/13,2018-11/13,28,True,2018-12/13,4,2018-11/13,Accept multiple values per field in SearchService
185,2019-1/14,2018-11/14,153,True,2019-1/14,4,2018-11/14,Ensure mutex
30,2018-11/16,2018-11/16,62,True,2018-11/16,3,2018-11/16,Rewrite package-list.awk to a bash/sed script
1451,2019-2/20,2018-11/20,2705,True,2019-2/20,5,2018-11/20,IaaS restructure
117,2018-12/21,2018-11/21,40,True,2018-12/21,4,2018-11/21,Run datastore servers in a custom slice
12,2018-12/24,2018-11/24,9,True,2018-12/24,4,2018-11/24,Make communication with rabbitmq async (in Hermes)
56,2018-11/24,2018-11/24,4,True,2018-11/24,3,2018-11/24,Accept single exception class as retry_on_exception value
1579,2019-2/25,2018-11/25,877,True,2019-2/25,4,2018-11/25,Add standalone API Server from SDK
36,2018-12/27,2018-11/27,41,True,2018-12/27,3,2018-11/27,AdminServer application deployment check now ignores working directory
30,2019-1/29,2018-11/29,82,True,2019-1/29,3,2018-11/29,Ensure requests to channel path match
3,2018-12/30,2018-11/30,172,True,2018-12/30,4,2018-11/30,Remove support for wheezy
130,2018-12/30,2018-11/30,8,True,2018-12/30,3,2018-11/30,Add support for Bionic
5,2019-1/30,2018-11/30,5,True,2019-1/30,5,2018-11/30,Update allocate methods in datastore stubs
1,2018-12/4,2018-12/4,1,True,2018-12/4,3,2018-12/4,Convert number to string before writing string_value of it
244,2019-1/5,2018-12/5,393,True,2019-1/5,4,2018-12/5,Rework search query parsing and building
25,2018-12/6,2018-12/6,19,True,2018-12/6,5,2018-12/6,Check for valid local source archive
124,2019-1/6,2018-12/6,68,True,2019-1/6,5,2018-12/6,Communicate with ejabberd using private IP address
1,2018-12/7,2018-12/7,1,True,2018-12/7,3,2018-12/7,Version bump for 3.7.0
79,2019-2/9,2018-12/9,603,True,2019-2/9,4,2018-12/9,Remove index management from datastore clients
121,2019-6/12,2018-12/12,87,False,,3,2018-12/12,Adding protobuffer helper
51,2019-1/13,2018-12/13,64,True,2019-1/13,4,2018-12/13,get_index method reorganizing
30,2019-1/21,2018-12/21,14,True,2019-1/21,3,2018-12/21,Limit the number of entities fetched per statement
25,2019-1/22,2018-12/22,7,True,2019-1/22,5,2018-12/22,Collect each page of results within callback
1,2019-1/27,2018-12/27,1,True,2019-1/27,4,2018-12/27,Store hints within the persistent state directory
25,2019-1/28,2018-12/28,13,True,2019-1/28,4,2018-12/28,Use gossip to find live Cassandra nodes
32,2019-1/28,2018-12/28,0,True,2019-1/28,3,2018-12/28,Test query that exceeds Cassandra page size
4,2018-12/30,2018-12/30,7,False,,2,2018-12/30,Don't return when we need to run ensure
465,2018-12/31,2018-12/31,421,False,,2,2018-12/31,Creating unified data models.
590,2019-6/31,2018-12/31,393,False,,3,2018-12/31,Search data models
77,2019-1/4,2019-1/4,55,True,2019-1/4,3,2019-1/4,Improve speed of rebalance script
49,2019-1/7,2019-1/7,24,True,2019-1/7,3,2019-1/7,Add support for the target field for cron jobs
18,2019-1/8,2019-1/8,5,True,2019-1/8,3,2019-1/8,Drop requests that don't match the login property
2,2019-1/8,2019-1/8,2,True,2019-1/8,5,2019-1/8,Use login property when setting cron locations
1,2019-1/11,2019-1/11,2,True,2019-1/11,3,2019-1/11,Use login property as ejabberd host
3151,2019-4/11,2019-1/11,516,True,2019-4/11,4,2019-1/11,Add faceted search support to the Python runtime
244,2019-1/11,2019-1/11,36,False,,3,2019-1/11,Summarizer for cumulative statistics
20,2019-1/11,2019-1/11,286,True,2019-1/11,4,2019-1/11,Making appscale.common python3 compatible
63,2019-1/11,2019-1/11,44,False,,1,2019-1/11,Replacing zookeeper_locations.json with zookeeper_locations
135,2019-1/14,2019-1/14,98,True,2019-1/14,4,2019-1/14,Replacing zookeeper_locations.json with zookeeper_locations
2,2019-1/17,2019-1/17,2,True,2019-1/17,4,2019-1/17,Undo accidental change in async_retrying module
8,2019-4/19,2019-1/19,6,True,2019-4/19,4,2019-1/19,Only list unique items in project list
81,2019-4/20,2019-1/20,20,True,2019-4/20,4,2019-1/20,Remove login role
494,2019-1/23,2019-1/23,645,True,2019-1/23,4,2019-1/23,Optimize Service Stats
5,2019-1/24,2019-1/24,2,True,2019-1/24,4,2019-1/24,Add partition list to RabbitMQ stats snapshot
2,2019-1/25,2019-1/25,2,True,2019-1/25,3,2019-1/25,Ensure newer version of PyYAML is installed
9,2019-1/25,2019-1/25,2,True,2019-1/25,4,2019-1/25,Exit early if version is not found in zookeeper
6,2019-1/26,2019-1/26,2,True,2019-1/26,4,2019-1/26,Use initial flags from increment request
10,2019-4/26,2019-1/26,4,True,2019-4/26,4,2019-1/26,Wait for result before setting chosen task name
2,2019-1/28,2019-1/28,1,True,2019-1/28,3,2019-1/28,Don't upgrade dependencies when testing TQ server
